"establishment_id","establishment_name","minimum_inspections_peryear","lat","lon","score","Freq","type"
"10332581","TEA SHOP 168",2,43.7959531,-79.4222119,100,2444,"Food Take Out"
"10368789","SPLASH",2,43.6391182,-79.3828906,100,2444,"Food Take Out"
"10449318","JIKONI FINE FOODS",3,43.7906676,-79.3131855,100,2444,"Food Take Out"
"9002416","CAPTAIN COOKES FISH & CHIPS",2,43.6567985,-79.3648959,100,2444,"Food Take Out"
"9057000","WING MACHINE",2,43.6966767,-79.4450839,94,2444,"Food Take Out"
"10290975","7-ELEVEN",2,43.5969836,-79.5225262,100,2444,"Food Take Out"
"10347379","QUEEN CYBERSPACE INTERNET GAMES",2,43.6410318,-79.4348953,100,2444,"Food Take Out"
"10304970","NHU' LAN TAKE OUT",3,43.7568964,-79.519051,100,2444,"Food Take Out"
"10369073","PIZZA PIZZA",2,43.7787787,-79.3447208,100,2444,"Food Take Out"
"9404605","TIM HORTON'S",2,43.681415,-79.5093148,100,2444,"Food Take Out"
"10436788","STORAGE - VIP PINNACLE",2,43.6326994,-79.4199332,90,2444,"Food Take Out"
"10431048","GLOW PRESS",3,43.7245053,-79.4554545,100,2444,"Food Take Out"
"10277559","STARBUCKS COFFEE CO",1,43.7704035,-79.3641179,100,2444,"Food Take Out"
"9002510","CASA ACOREANA",1,43.654659,-79.4019466,100,2444,"Food Take Out"
"9031774","OUT OF THIS WORLD CAFE",3,43.6447875,-79.4189332,85,2444,"Food Take Out"
"10369194","TLC CAFE",2,43.7690717,-79.4693148,70,2444,"Food Take Out"
"9013822","7-ELEVEN",2,43.6654547,-79.4823375,100,2444,"Food Take Out"
"10431125","WENDY'S",2,43.6467932,-79.3840501,87,2444,"Food Take Out"
"10425556","WANDA'S  BELGIAN WAFFLES",2,43.6665469,-79.3852115,93,2444,"Food Take Out"
"9348408","DOMINO'S PIZZA",2,43.6690757,-79.4128879,100,2444,"Food Take Out"
"9414574","NEW YORK FRIED CHICKEN",3,43.7441658,-79.4863443,50,2444,"Food Take Out"
"10352475","YOO'S DELI & VARIETY",2,43.6515347,-79.3671213,100,2444,"Food Take Out"
"10416544","DOMI CAFE",2,43.7751862,-79.4139791,97,2444,"Food Take Out"
"10355953","ROASTERS CAFE",2,43.7231137,-79.4870501,100,2444,"Food Take Out"
"10200465","TIM HORTONS",2,43.7514093,-79.4572912,100,2444,"Food Take Out"
"9013154","ROYAL BURGER",2,43.6377059,-79.4589256,79,2444,"Food Take Out"
"10191813","TIM HORTONS",2,43.7159577,-79.4454283,100,2444,"Food Take Out"
"10446457","THE GREAT CANADIAN BAGEL",2,43.7124753,-79.3643523,100,2444,"Food Take Out"
"10446475","Silvestre",3,43.8349503,-79.2508417,100,2444,"Food Take Out"
"9057579","CANDY TIME TRAILER",1,43.637196,-79.4100446,100,2444,"Food Take Out"
"10394475","GOLDEN SHAWARMA",2,43.7751862,-79.4139791,100,2444,"Food Take Out"
"10362630","YUMMY CHICKEN N BURGER",3,43.766164,-79.5184599,100,2444,"Food Take Out"
"10444156","EXTREME PITA",2,43.6502423,-79.3808377,100,2444,"Food Take Out"
"10425736","TEAOPIA",1,43.7058756,-79.3754121,100,2444,"Food Take Out"
"10416711","PITA PURE HOUSE",3,43.6586248,-79.3849153,98,2444,"Food Take Out"
"10353043","FIRE ONE",3,43.637196,-79.4100446,100,2444,"Food Take Out"
"9020640","FAHRENHEIT GRILLE #3",3,43.6350148,-79.4111826,100,2444,"Food Take Out"
"9390636","CHARITY JUICE",2,43.6882239,-79.3938897,98,2444,"Food Take Out"
"9000001","123 PIZZA",2,43.659528,-79.4371308,99,2444,"Food Take Out"
"9000002","1 PLUS 1 PIZZA & WINGS",2,43.6870828,-79.4386538,85,2444,"Food Take Out"
"9032546","TIM HORTON'S",2,43.7806338,-79.2985256,100,2444,"Food Take Out"
"10323272","SZECHUAN EXPRESS",3,43.6470922,-79.3803184,100,2444,"Food Take Out"
"10279127","MALT N SALT",2,43.7872948,-79.1515817,100,2444,"Food Take Out"
"10323463","NONNA'S PLACE",2,43.6573521,-79.4477999,100,2444,"Food Take Out"
"10245958","COFFEE STAND",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10246017","PIZZA NOVA",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"9057741","BBQ EXPRESS",2,43.6702995,-79.3901641,100,2444,"Food Take Out"
"9000046","2-4-1 PIZZA",2,43.6405993,-79.4366487,96,2444,"Food Take Out"
"10362758","PANDA BAY CAFE",2,43.6807708,-79.283254,100,2444,"Food Take Out"
"10262596","ORIENTAL FOOD MART",3,43.6882044,-79.348243,100,2444,"Food Take Out"
"10414872","WING MACHINE",2,43.7769742,-79.414588,100,2444,"Food Take Out"
"9003897","DAIRY QUEEN",2,43.7438472,-79.4910102,100,2444,"Food Take Out"
"9057926","H. SALT FISH & CHIPS",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10392938","YOGEN FRUZ",2,43.660489,-79.384447,100,2444,"Food Take Out"
"10356900","THE GREAT CANADIAN BAGEL",2,43.6502423,-79.3808377,100,2444,"Food Take Out"
"10292827","QUIZNOS SUB",2,43.7306869,-79.2887498,100,2444,"Food Take Out"
"9048606","DON MILLS GARDEN CHINESE CUISINE",3,43.7356347,-79.3469955,100,2444,"Food Take Out"
"10293086","SUBWAY SANDWICHES & SALADS",2,43.6655034,-79.3809903,100,2444,"Food Take Out"
"10297832","CHURRASQUEIRA PORTUGAL BBQ AND GRILL",3,43.6953958,-79.4522621,100,2444,"Food Take Out"
"9014065","SUSHI LOVERS",3,43.688685,-79.4124122,99,2444,"Food Take Out"
"10330560","SUBWAY",2,43.7157482,-79.5553335,100,2444,"Food Take Out"
"10437674","COOK CARIBBEAN GOLDEN TOUCH RESTAURANT AND WEST INDIAN STORE",3,43.6005373,-79.5057623,100,2444,"Food Take Out"
"10202851","JIMMY THE GREEK",3,43.7245053,-79.4554545,98,2444,"Food Take Out"
"10402933","SUBWAY",2,43.6886896,-79.3912393,100,2444,"Food Take Out"
"10442900","CNE WINE & BEER GARDEN",1,43.6350148,-79.4111826,100,2444,"Food Take Out"
"9049395","DOMINO'S PIZZA",2,43.6417454,-79.4020815,98,2444,"Food Take Out"
"9058047","TIM HORTON'S",2,43.6486485,-79.4852917,100,2444,"Food Take Out"
"10334654","CONCESSION 529",2,43.6423485,-79.3906108,100,2444,"Food Take Out"
"10393390","BRIMLEY BOWL #2",2,43.7360507,-79.2512578,100,2444,"Food Take Out"
"9013429","SAN FRANCESCO FOODS",2,43.6961384,-79.3288184,85,2444,"Food Take Out"
"9384704","HOT APPLE DUMPLINGS (RAWF)",2,43.6350148,-79.4111826,100,2444,"Food Take Out"
"10307721","KIN KIN BUBBLE TEA",2,43.7200755,-79.5128508,58,2444,"Food Take Out"
"10431977","SOUP NUTSY",2,43.6475927,-79.3798855,100,2444,"Food Take Out"
"10280318","TEUSCHER CHOCOLATES OF SWITZERLAND",1,43.6698059,-79.3889573,100,2444,"Food Take Out"
"10349216","HOGTOWN GRILL CONCESSION 128",2,43.6423485,-79.3906108,100,2444,"Food Take Out"
"10426406","LIBERTY SHAWARMA",3,43.6409553,-79.3938443,92,2444,"Food Take Out"
"9000361","AHMUTHA SURABI",3,43.7536139,-79.2547078,62,2444,"Food Take Out"
"10393513","IQ FOODS",3,43.6467685,-79.3824902,100,2444,"Food Take Out"
"10393507","INDE BY AMAYA",3,43.6467685,-79.3824902,100,2444,"Food Take Out"
"10205373","SUBWAY",2,43.6687463,-79.3388134,100,2444,"Food Take Out"
"10408597","NEW KABUL HALAL MEAT",2,43.7594485,-79.5908245,100,2444,"Food Take Out"
"9058498","NORTH WEST FUDGE FACTORY",2,43.637196,-79.4100446,85,2444,"Food Take Out"
"10415462","PANTRY",3,43.728167,-79.4318357,100,2444,"Food Take Out"
"10415461","SUSHI 4 - U",3,43.6005604,-79.5056331,70,2444,"Food Take Out"
"9410252","DIAMOND PIZZA",2,43.6947165,-79.3048792,85,2444,"Food Take Out"
"9058503","SUPREME PEROGIES",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10370867","SECOND CUP",2,43.6398544,-79.3801628,100,2444,"Food Take Out"
"9058508","PHILIPPINE DELI",3,43.637196,-79.4100446,93,2444,"Food Take Out"
"9006057","GEORGE'S BBQ & DELi",3,43.658071,-79.3725991,100,2444,"Food Take Out"
"10308653","SUBWAY",2,43.6564397,-79.3806859,100,2444,"Food Take Out"
"9006062","GEORGE'S FOOD STORE",2,43.7077964,-79.5052392,99,2444,"Food Take Out"
"10357373","FOR THE LOVE OF CAKE CUSTOM CREATIONS",2,43.638265,-79.417441,100,2444,"Food Take Out"
"10450413","Premier Catering & Cafe",3,43.7115539,-79.567053,100,2444,"Food Take Out"
"10426615","RETRO BURGER",2,43.7322009,-79.2684118,100,2444,"Food Take Out"
"10308696","MILO'S PITA",3,43.6564397,-79.3806859,100,2444,"Food Take Out"
"10308678","CHOPSTIXEXPRESS",3,43.7026741,-79.4767171,100,2444,"Food Take Out"
"10308692","OPA! SOUVLAKI OF GREECE",3,43.6564397,-79.3806859,100,2444,"Food Take Out"
"9044241","PIZZAVILLE",2,43.7973959,-79.4195648,100,2444,"Food Take Out"
"9385713","BOOSTER JUICE",2,43.6558405,-79.3835375,100,2444,"Food Take Out"
"10388043","LA PREP (DAILY FRESH)",2,43.6475927,-79.3798855,100,2444,"Food Take Out"
"10206726","MAMMA'S PIZZA",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10206744","ST LOUIS BAR & GRILL",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10206938","SPICY DRAGON RESTAURANT",3,43.7493969,-79.2750163,100,2444,"Food Take Out"
"9044338","MOLSON AMPHITHEATRE #7",2,43.630392,-79.4147252,95,2444,"Food Take Out"
"10401094","TREATS",2,43.6484077,-79.3836147,100,2444,"Food Take Out"
"10438750","SAUSAGE KING BY OLLIFFE",2,43.6490629,-79.3721263,100,2444,"Food Take Out"
"9007042","HONEY GLAZED HAMS",2,43.7375936,-79.6021988,100,2444,"Food Take Out"
"9051575","SWEETIE HOUSE",1,43.6514051,-79.3975752,100,2444,"Food Take Out"
"9058962","TIM HORTON'S",2,43.6457335,-79.3877931,100,2444,"Food Take Out"
"10265410","DELIMARK CAFE",2,43.7194738,-79.331912,100,2444,"Food Take Out"
"10439012","HOT DOCS CINEMA",1,43.6653426,-79.4104545,100,2444,"Food Take Out"
"10225617","PIZZAVILLE",2,43.7041987,-79.2527217,100,2444,"Food Take Out"
"9012148","PIZZA NOVA",2,43.7083008,-79.3901248,100,2444,"Food Take Out"
"10232732","M&M MEAT SHOPS",1,43.7452189,-79.3259559,100,2444,"Food Take Out"
"9413036","LIONS CNE PEEWEE BASEBALL",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10265759","SUBWAY",2,43.7271392,-79.4807141,100,2444,"Food Take Out"
"9013700","SECOND CUP",2,43.7245053,-79.4554545,100,2444,"Food Take Out"
"10442087","DEEP FRIED....#2",2,43.637196,-79.4100446,99,2444,"Food Take Out"
"10447532","I PIZZA",2,43.7304987,-79.6015273,100,2444,"Food Take Out"
"10260636","ASIAN GOURMET WOK & GRILL",3,43.6687463,-79.3388134,100,2444,"Food Take Out"
"9019095","TIM HORTONS",2,43.7480955,-79.2078036,94,2444,"Food Take Out"
"10266128","PIZZA PIZZA",2,43.7069641,-79.3756102,100,2444,"Food Take Out"
"10364371","CHINA FEAST",3,43.6968288,-79.3716881,100,2444,"Food Take Out"
"10416144","YIP'S KITCHEN",3,43.6483154,-79.3714179,100,2444,"Food Take Out"
"10349866","YUMMY LUNCH CAFE",2,43.7248325,-79.4666288,100,2444,"Food Take Out"
"9000719","APPLETREE NATURAL FOODS",2,43.645848,-79.4102498,100,2444,"Food Take Out"
"9007224","HUNG FOOD COOKING",3,43.7869274,-79.2740715,100,2444,"Food Take Out"
"9013778","SENECA @ YORK COFFEE SHOP - EASY GOES",2,43.7708708,-79.4992517,100,2444,"Food Take Out"
"10349959","FRESHWEST GRILL",3,43.6446094,-79.3860066,100,2444,"Food Take Out"
"10433006","iBENTO",2,43.6582195,-79.3979301,100,2444,"Food Take Out"
"10325736","MAIN PRODUCTION KITCHEN",3,43.6423485,-79.3906108,100,2444,"Food Take Out"
"10433028","ADRIANO'S PIZZA & PASTA",2,43.5963909,-79.5251138,100,2444,"Food Take Out"
"10350022","MR. SUB",2,43.5974393,-79.5203064,84,2444,"Food Take Out"
"10388534","HULA GIRL",2,43.659711,-79.4537108,100,2444,"Food Take Out"
"10433091","CHANDRA BAKERY AND CATERING",3,43.7603661,-79.2228595,100,2444,"Food Take Out"
"10423478","GO FRESH",3,43.6350148,-79.4111826,100,2444,"Food Take Out"
"9045780","URBAN FARE CATERING- RETAIL",2,43.6813439,-79.4175911,100,2444,"Food Take Out"
"10379026","GHAZI",2,43.6653018,-79.4104444,100,2444,"Food Take Out"
"9019293","MR. SUB",2,43.6972965,-79.3295424,100,2444,"Food Take Out"
"9045959","THE BAGEL STOP",2,43.7695378,-79.3311145,100,2444,"Food Take Out"
"10337128","HONG FOOD KITCHEN",3,43.8066819,-79.2221992,100,2444,"Food Take Out"
"9420380","JUICE BOX",2,43.6651518,-79.3805922,100,2444,"Food Take Out"
"10442525","DUTCH FRITES",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10318010","VIP TENT - LEIN DELICATESSEN",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10394390","GIBBOS WEST INDIAN FOOD & GROCERIES",3,43.7658536,-79.2816143,100,2444,"Food Take Out"
"10187182","LAURA SECORD",2,43.7743445,-79.2535219,100,2444,"Food Take Out"
"10418184","HI TEA",2,43.7781239,-79.4150165,100,2444,"Food Take Out"
"10379199","FULL OF BEANS COFFEE",2,43.6496153,-79.427299,100,2444,"Food Take Out"
"10418221","VINUSHAN",3,43.7320395,-79.2688393,92,2444,"Food Take Out"
"10360736","KASHMIR CURRY & BIRYANI HOUSE",3,43.7415018,-79.5837615,100,2444,"Food Take Out"
"9388756","TIM HORTONS",2,43.6733503,-79.4145927,100,2444,"Food Take Out"
"9060293","PIZZA NOVA",2,43.6821484,-79.4714129,100,2444,"Food Take Out"
"10209301","JUGO JUICE",2,43.653929,-79.3802132,100,2444,"Food Take Out"
"9000917","B & B FISH & CHIPS",2,43.6621102,-79.3353113,100,2444,"Food Take Out"
"10228529","ALEXANDROS TAKE OUT",3,43.6414624,-79.3752064,100,2444,"Food Take Out"
"10412147","JUGO JUICE",2,43.6560942,-79.3814843,74,2444,"Food Take Out"
"10411081","DEEP FRIED COKE + KOOL AID",2,43.637196,-79.4100446,98,2444,"Food Take Out"
"10353007","ALI'S WEST INDIAN ROTI SHOP - STORAGE",1,43.637196,-79.4100446,100,2444,"Food Take Out"
"10323198","SUBWAY",2,43.7103779,-79.3634184,100,2444,"Food Take Out"
"9390948","VINNY'S PANNINI",3,43.6706782,-79.4260073,100,2444,"Food Take Out"
"10251729","YE OLDE FUDGE POT (RAWF)",1,43.6350148,-79.4111826,100,2444,"Food Take Out"
"9006522","GRYF DELICATESSEN",2,43.712446,-79.563756,100,2444,"Food Take Out"
"10373613","TASTE OF INDIAN CUISINE (RAWF)",3,43.6350148,-79.4111826,100,2444,"Food Take Out"
"9061271","ESPLANADE FOOD MARKET",2,43.6462385,-79.3752471,98,2444,"Food Take Out"
"10350523","ZAZA SHAWARMA",2,43.7171167,-79.5963342,100,2444,"Food Take Out"
"10395010","CRISPY GREENZ",2,43.6591987,-79.3868486,100,2444,"Food Take Out"
"10422340","OLD MAN'S PIZZA & WINGS",3,43.6402327,-79.4370835,72,2444,"Food Take Out"
"9416468","BEST TASTE BBQ",3,43.7866071,-79.2760115,100,2444,"Food Take Out"
"10416890","FRUIT JUNGLE",2,43.8245265,-79.3033537,100,2444,"Food Take Out"
"10451402","THE POWER VISION",2,43.6561914,-79.380828,100,2444,"Food Take Out"
"10229359","TARTS TREATS & COFFEE",2,43.776098,-79.34588,100,2444,"Food Take Out"
"10268497","SAINT CINNAMON",2,43.7569215,-79.5201468,100,2444,"Food Take Out"
"10397908","DELICIOUS FOOD SHOP",2,43.8081393,-79.3580684,88,2444,"Food Take Out"
"9006655","HARBORD FISH & CHIPS",2,43.6620823,-79.4064784,100,2444,"Food Take Out"
"10211542","PIZZA NOVA",2,43.7071543,-79.3987777,100,2444,"Food Take Out"
"10416934","JUMBA JUICE",2,43.6656865,-79.407886,79,2444,"Food Take Out"
"10314038","MRS BRIDGES",2,43.637196,-79.4100446,96,2444,"Food Take Out"
"10387084","A TASTE OF QUEBEC",2,43.6507179,-79.3580246,100,2444,"Food Take Out"
"10395466","SUBWAY",2,43.7087782,-79.3989791,85,2444,"Food Take Out"
"9008406","A.C.C. P-104 - COASTLINE CATERING",2,43.6440708,-79.378436,100,2444,"Food Take Out"
"9057994","KIDS WORLD WAFFLES",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"9383160","TIM HORTON'S",2,43.7173475,-79.2593965,100,2444,"Food Take Out"
"10395536","MANILA ISLAND CUISINE",3,43.7496488,-79.4779516,100,2444,"Food Take Out"
"9417218","NOSSO TALHO",3,43.6605252,-79.4323873,100,2444,"Food Take Out"
"9057996","MR. SUB",3,43.637196,-79.4100446,95,2444,"Food Take Out"
"10410879","MIZBAN",3,43.7893481,-79.4178818,33,2444,"Food Take Out"
"10398157","JCOV FOODS",1,43.7009339,-79.4265082,90,2444,"Food Take Out"
"9392257","BOOSTER JUICE",2,43.7531263,-79.3594009,100,2444,"Food Take Out"
"10451725","Bento Sushi",3,43.786047,-79.1872867,100,2444,"Food Take Out"
"9006789","HASTY MARKET /FLAMING STOVE",3,43.6984174,-79.3958587,82,2444,"Food Take Out"
"9001209","BASKIN-ROBINS",2,43.6651681,-79.3807247,100,2444,"Food Take Out"
"10417260","FANA JUICE BAR",2,43.742808,-79.2132044,100,2444,"Food Take Out"
"9049680","REGINOS PIZZA",2,43.7930121,-79.3250728,100,2444,"Food Take Out"
"9392370","MARTINO'S PIZZA",3,43.6756541,-79.4036685,90,2444,"Food Take Out"
"10377722","BOUCHARD'S POUTINERY #2",2,43.637196,-79.4100446,93,2444,"Food Take Out"
"10433887","QUIZNO'S SUB",2,43.6474108,-79.3768027,100,2444,"Food Take Out"
"10287127","FEDNOR-THORNLOE CHEESE (RAWF)",2,43.6350148,-79.4111826,100,2444,"Food Take Out"
"10359261","QIAN-G COFFEE",2,43.6514051,-79.3975752,97,2444,"Food Take Out"
"9050252","FLIP TOSS & THAI KITCHEN RESTAURANT",3,43.6621245,-79.4062835,100,2444,"Food Take Out"
"10433998","Tora Bora Kebob",3,43.7419736,-79.5890913,95,2444,"Food Take Out"
"10269957","MURUGAN'S SUPERMARKET",1,43.8201412,-79.2619579,100,2444,"Food Take Out"
"10396199","BEACH FOOD MART",2,43.678745,-79.29868,100,2444,"Food Take Out"
"10396226","DRUXY'S FAMOUS DELI",2,43.6482944,-79.3800809,100,2444,"Food Take Out"
"9050255","DONER KEBAB HOUSE",3,43.658799,-79.3819298,100,2444,"Food Take Out"
"10340404","ONE LOVE VEGETARIAN",2,43.6666872,-79.4119934,100,2444,"Food Take Out"
"10411248","PEROGY CHEF",3,43.637196,-79.4100446,100,2444,"Food Take Out"
"10374737","LEMONGRASS TO GO",3,43.7071543,-79.3987777,95,2444,"Food Take Out"
"10403322","KFC",2,43.7873104,-79.3292042,100,2444,"Food Take Out"
"9071568","H & H GROCERIES STORE",3,43.7372302,-79.4356102,100,2444,"Food Take Out"
"10327735","PIZZA DEPOT",2,43.7419736,-79.5890913,100,2444,"Food Take Out"
"9050591","COFFEE COURT CAFE",2,43.6591992,-79.3750802,100,2444,"Food Take Out"
"9073028","HASTY MARKET",2,43.7083855,-79.3928833,100,2444,"Food Take Out"
"10428534","ENRICO'S PIZZA",2,43.6928376,-79.2625608,100,2444,"Food Take Out"
"10189395","DOMINO'S PIZZA",2,43.6408814,-79.539478,100,2444,"Food Take Out"
"9001425","BERNARD'S PILIPINO SPECIALTIES",3,43.6401479,-79.4393649,100,2444,"Food Take Out"
"10428545","CHEF 404",3,43.7751257,-79.3307436,100,2444,"Food Take Out"
"10365802","CREPE DELICIOUS",2,43.6568994,-79.4355343,100,2444,"Food Take Out"
"10299335","THE SWEET POTATO",2,43.6653937,-79.4692677,100,2444,"Food Take Out"
"9393219","REGINOS PIZZA",2,43.8104593,-79.2803724,100,2444,"Food Take Out"
"10219788","SUBWAY",2,43.6509109,-79.3702175,100,2444,"Food Take Out"
"10315993","PRETZELMAKER",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10253638","THE MEAT ON THE BEACH",3,43.668567,-79.3071991,100,2444,"Food Take Out"
"10447308","TIFF BELL LIGHT BOX CONCESSION STAND",1,43.6465347,-79.3901509,100,2444,"Food Take Out"
"9055788","HARRISON'S ICE CREAM",2,43.6350148,-79.4111826,100,2444,"Food Take Out"
"9016519","COSMO'S SPORTS CAFE",2,43.7062592,-79.4875098,100,2444,"Food Take Out"
"10214206","PIZZA NOVA  (FB 131,32,33,34,35)",2,43.6770793,-79.3553004,100,2444,"Food Take Out"
"10417662","BEAVER TAILS (RAWF)",2,43.6350148,-79.4111826,100,2444,"Food Take Out"
"10308850","AMC THEATHRE",2,43.6564397,-79.3806859,100,2444,"Food Take Out"
"10303904","THAI ISLAND",3,43.6464758,-79.3790009,100,2444,"Food Take Out"
"10434356","MMMUFFINS",2,43.6480186,-79.3788831,100,2444,"Food Take Out"
"9051630","SANDOWN MARKET JAPANESE GROCERIES",2,43.787139,-79.2704249,100,2444,"Food Take Out"
"10423055","CICI'S PIZZA & WINGS",2,43.6395382,-79.4421595,100,2444,"Food Take Out"
"10214410","TERIYAKI EXPERIENCE",3,43.7071543,-79.3987777,63,2444,"Food Take Out"
"10355086","FEDNOR-SHERRY'S GOURMET PRESERVES (RAWF)",2,43.6350148,-79.4111826,100,2444,"Food Take Out"
"10355096","TASTE OF CHINA (RAWF)",3,43.6350148,-79.4111826,84,2444,"Food Take Out"
"9004464","DOMINO'S PIZZA",2,43.7048699,-79.288471,100,2444,"Food Take Out"
"10261787","SUBWAY SANDWICHES",2,43.643289,-79.3758189,100,2444,"Food Take Out"
"9016652","GATEWAY NEWSTAND",2,43.7505771,-79.4624523,62,2444,"Food Take Out"
"10185580","NGUYEN HUONG VIETNAMESE SANDWICHES",2,43.8328306,-79.2658718,67,2444,"Food Take Out"
"10426922","BEBO'S AUTHENTIC GRILL",3,43.7496488,-79.4779516,100,2444,"Food Take Out"
"10309376","AUNT ELSIES CARIBBEAN KITCHEN",3,43.736226,-79.2499832,93,2444,"Food Take Out"
"10300056","CONCESSION V533",2,43.6423485,-79.3906108,100,2444,"Food Take Out"
"9419702","TIM HORTONS",2,43.7138616,-79.3775942,100,2444,"Food Take Out"
"10383883","THE BAGEL STOP",2,43.6591987,-79.3868486,100,2444,"Food Take Out"
"9419710","AKIVA'S FRUIT & DELI",3,43.7910368,-79.4451131,100,2444,"Food Take Out"
"10375408","COUNTRY STYLE",2,43.7349773,-79.4199194,100,2444,"Food Take Out"
"10423337","YOGEN FRUZ",2,43.7743445,-79.2535219,100,2444,"Food Take Out"
"10198857","MARCELLO'S MARKET & DELI",3,43.648684,-79.3802333,70,2444,"Food Take Out"
"9052265","MONTEGO JERK",3,43.7569215,-79.5201468,96,2444,"Food Take Out"
"10271889","KOKORO SUSHI",3,43.643289,-79.3758189,100,2444,"Food Take Out"
"10300082","CONCESSION 511",2,43.6423485,-79.3906108,100,2444,"Food Take Out"
"10420659","NEW AKASH CATERING & TAKE OUT",3,43.7990032,-79.313324,100,2444,"Food Take Out"
"10442331","ESSO ON THE RUN",1,43.722517,-79.3392601,100,2444,"Food Take Out"
"9016774","TRU-VALU WEST INDIAN & CANADIAN RESTAURANT",3,43.6779869,-79.4422947,92,2444,"Food Take Out"
"10215785","THE FISH AND SANDWICH",3,43.6550198,-79.4162107,100,2444,"Food Take Out"
"9052720","CITY CAFE",2,43.6519368,-79.369649,100,2444,"Food Take Out"
"9005456","FIRST BREAK COFFEE SHOP",2,43.6634875,-79.3411679,100,2444,"Food Take Out"
"10317979","TINY TOM DONUTS",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"9420234","THE BRIDGE - TIM HORTONS",2,43.7945601,-79.3493472,100,2444,"Food Take Out"
"9057292","TIM HORTONS",2,43.7959531,-79.4222119,100,2444,"Food Take Out"
"10375948","AMATO",2,43.6389371,-79.4278632,93,2444,"Food Take Out"
"10434843","TIM HORTONS",2,43.6022045,-79.5451946,100,2444,"Food Take Out"
"9013144","ROY THOMSON HALL",1,43.6468101,-79.3862459,100,2444,"Food Take Out"
"9017708","XEROX FOOD SERVICES",2,43.780291,-79.41597,100,2444,"Food Take Out"
"10388620","ALTONA KABOB",3,43.7910979,-79.4183473,62,2444,"Food Take Out"
"9016861","UKRAINIAN CANADIAN SOCIAL SERVICES",2,43.6491914,-79.4843241,99,2444,"Food Take Out"
"10352635","SUN HOT",3,43.7159577,-79.4454283,98,2444,"Food Take Out"
"10453841","ON THE GO",2,43.7304541,-79.2916646,100,2444,"Food Take Out"
"9008163","KFC",2,43.6298238,-79.486669,100,2444,"Food Take Out"
"10410341","ROSE'S VIETNAMESE SANDWICHES",2,43.665627,-79.3516987,37,2444,"Food Take Out"
"9023900","QUIK SUSHI",3,43.6490629,-79.3721263,100,2444,"Food Take Out"
"10352763","NEWPORT MARKET PLACE",3,43.6781828,-79.483826,100,2444,"Food Take Out"
"9060295","IL PADRE'S YUMMY PIZZA",2,43.6117543,-79.4965389,100,2444,"Food Take Out"
"10402199","RABBA",2,43.6715425,-79.3861562,100,2444,"Food Take Out"
"10352997","COBBLESTONE FARMS",2,43.637196,-79.4100446,100,2444,"Food Take Out"
"10318192","SECOND CUP",2,43.660489,-79.384447,100,2444,"Food Take Out"
"10398380","AB TASTY GRILL",3,43.6795294,-79.5467908,100,2444,"Food Take Out"
"10435928","HAPPY STATION BUBBLE TEA & CAFE",2,43.6845149,-79.3175035,100,2444,"Food Take Out"
"10377743","STEAK & CHEESE FACTORY",3,43.637196,-79.4100446,68,2444,"Food Take Out"
"10216620","EUGENIO FRESH FRUITS",1,43.7496488,-79.4779516,100,2444,"Food Take Out"
"9423241","BROOKLYN PIZZA",2,43.7179472,-79.4296378,100,2444,"Food Take Out"
"9057598","FALAFEL HUT VILLAGE",3,43.637196,-79.4100446,85,2444,"Food Take Out"
"10379414","ALL STAR CAFE",2,43.6516699,-79.4652915,97,2444,"Food Take Out"
"10377042","ROUND HOUSE GRILL & PATIO",2,43.6423485,-79.3906108,100,2444,"Food Take Out"
"10377118","PANZEROTTO PIZZA",2,43.6897586,-79.3259225,100,2444,"Food Take Out"
"10452864","Popular Pizza",2,43.7955133,-79.2307757,100,2444,"Food Take Out"
"10442746","GLORY HOLE DONUTS",2,43.6397334,-79.4414764,100,2444,"Food Take Out"
"10452890","KUPFERT & KIM",2,43.6487309,-79.3837591,100,2444,"Food Take Out"
"10442783","El Greeko",2,43.7415018,-79.5837615,100,2444,"Food Take Out"
"9028999","LITE BITE",2,43.6460775,-79.3849723,92,2444,"Food Take Out"
"10429824","GARDENIA HOUSE",3,43.6954533,-79.520556,100,2444,"Food Take Out"
"10452927","MANCHU WOK (CANADA)",3,43.769059,-79.41309,100,2444,"Food Take Out"
"10442796","BRICKYARD BBQ (RIBFEST)",3,43.637196,-79.4100446,84,2444,"Food Take Out"
"9057874","A BISKET A BASKET",1,43.6490629,-79.3721263,100,2444,"Food Take Out"
"10377291","SHALIMAR SWEETS & SAMOSA",2,43.7632437,-79.209256,100,2444,"Food Take Out"
"10353529","DING HO CHINESE FOOD",3,43.7538864,-79.2534333,97,2444,"Food Take Out"
