address,full_address,lat,lon
"80 ORMONT DR","80 Ormont Drive, North York, ON M9L 1N6, Canada",43.7670435,-79.5367314
"129 RAILSIDE RD","129 Railside Road, North York, ON M3A 1A3, Canada",43.736214,-79.32759999999999
"830 WILSON AVE","830 Wilson Avenue, Toronto, ON M3K 1E6, Canada",43.730612,-79.466987
"1664 QUEEN ST W","1664 Queen Street West, Toronto, ON M6R 1A7, Canada",43.6393047,-79.4436911
"151 BARTON AVE","151 Barton Avenue, Toronto, ON M6G 3K4, Canada",43.6664154,-79.4201571
"3132 EGLINTON AVE E","3132 Eglinton Avenue East, Scarborough, ON M1J 2H1, Canada",43.7425467,-79.2235141
"187 HIGHBOURNE RD","187 Highbourne Road, Toronto, ON M4R 1B2, Canada",43.7044475,-79.4071921
"1805 VICTORIA PARK AVE","1805 Victoria Park Avenue, Scarborough, ON M1R 1H5, Canada",43.74270509999999,-79.3097815
"1246 DANFORTH AVE","1246 Danforth Avenue, Toronto, ON M4J 1M6, Canada",43.6819315,-79.3310881
"263 KING ST E","263 King Street East, Toronto, ON M5A 1K2, Canada",43.6513202,-79.36757469999999
"246 KING ST E","246 King Street East, Toronto, ON M5A 1J9, Canada",43.6515887,-79.36733819999999
"1507 YONGE ST","1507 Yonge Street, Toronto, ON M4T 1Z2, Canada",43.6892638,-79.3944716
"1216 ST CLAIR AVE W","1216 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6776796,-79.44456180000002
"1717 VICTORIA PARK AVE","1717 Victoria Park Avenue, Toronto, ON M1R 1R7, Canada",43.7360279,-79.30725989999999
"1070 EGLINTON AVE W","1070 Eglinton Avenue West, Toronto, ON M6C 2C6, Canada",43.6998598,-79.4308389
"466 DUNDAS ST W","466 Dundas Street West, Toronto, ON M5T 1G6, Canada",43.65332780000001,-79.3967443
"1157 ELLESMERE RD","1157 Ellesmere Road, Toronto, ON M1P 2X7, Canada",43.76820110000001,-79.26972549999999
"997 EGLINTON AVE W","997 Eglinton Avenue West, Toronto, ON M6C 2C7, Canada",43.69961989999999,-79.4313689
"1560 DUNDAS ST W","1560 Dundas Street West, Toronto, ON M6K 1T5, Canada",43.649859,-79.43399219999999
"153 RONCESVALLES AVE","153 Roncesvalles Avenue, Toronto, ON M6R 2L2, Canada",43.6439563,-79.4480111
"1359 DAVENPORT RD","1359 Davenport Road, Toronto, ON M6H 2G9, Canada",43.6731783,-79.43970449999999
"1066 DON MILLS RD","1066 Don Mills Road, Toronto, ON, Canada",43.7361014,-79.3432437
"4365 SHEPPARD AVE E","4365 Sheppard Avenue East, Toronto, ON M1S 1T8, Canada",43.7859756,-79.2757543
"201 WINCHESTER ST","201 Winchester Street, Toronto, ON M4X 1B8, Canada",43.667226,-79.36181909999999
"100 MARTIN ROSS AVE","100 Martin Ross Avenue, Toronto, ON M3J 2L4, Canada",43.7734712,-79.4770466
"620 SUPERTEST RD","620 Supertest Road, Toronto, ON M3J 2T8, Canada",43.7762782,-79.4768564
"5467 YONGE ST","5467 Yonge Street, North York, ON M2N 5S1, Canada",43.7777531,-79.4147928
"50 NORFINCH DR","50 Norfinch Drive, North York, ON M3N 1W8, Canada",43.7572489,-79.5279929
"3430 FINCH AVE E","3430 Finch Avenue East, Toronto, ON M1W 2R5, Canada",43.79716260000001,-79.31486509999999
"1088 BLOOR ST W","1088 Bloor Street West, Toronto, ON M6H 1M6, Canada",43.6602864,-79.4339081
"293 KING ST W","293 King Street West, Toronto, ON M5V 0C4, Canada",43.6464969,-79.39004109999999
"2537 PHARMACY AVE","2537 Pharmacy Avenue, Toronto, ON M1W 1H9, Canada",43.7930495,-79.3250932
"659 LANSDOWNE AVE","659 Lansdowne Avenue, Toronto, ON M6H 3Y2, Canada",43.65811190000001,-79.4426069
"3329 LAKE SHORE BLVD W","3329 Lake Shore Boulevard West, Toronto, ON M8W 4Z9, Canada",43.5963909,-79.5251138
"579 ROGERS RD","579 Rogers Road, Toronto, ON M6M 1B6, Canada",43.6821483,-79.47150820000002
"5084 DUNDAS ST W","5084 Dundas Street West, Toronto, ON M9A 1C2, Canada",43.6451398,-79.5320945
"238 ANNETTE ST","238 Annette Street, Toronto, ON M6P 1P8, Canada",43.6626039,-79.4710951
"25 CINEMART DR","25 Cinemart Drive, Toronto, ON M1B 2K8, Canada",43.7965878,-79.2037654
"1758 LAWRENCE AVE E","1758 Lawrence Avenue East, Toronto, ON M1R 2Y2, Canada",43.7426282,-79.3076889
"713 COLLEGE ST","713 College Street, Toronto, ON M6G 1C2, Canada",43.6551273,-79.4183899
"3212 DANFORTH AVE","3212 Danforth Avenue, Toronto, ON M1L 1C1, Canada",43.6924234,-79.2829632
"3272 LAKE SHORE BLVD W","3272 Lake Shore Boulevard West, Toronto, ON M8V 1M1, Canada",43.5968384,-79.52321549999999
"1568 BAYVIEW AVE","1568 Bayview Avenue, Toronto, ON M4S 1T3, Canada",43.7054487,-79.37507579999999
"2323 BLOOR ST W","2323 Bloor Street West, Toronto, ON M6S 1N9, Canada",43.6503077,-79.480121
"2523 YONGE ST","2523 Yonge Street, Toronto, ON M4P 2H7, Canada",43.7127109,-79.3994629
"804 EGLINTON AVE E","804 Eglinton Avenue East, Toronto, ON M4G 2L1, Canada",43.7133393,-79.3666257
"200 BELLAMY RD N","200 Bellamy Road North, Toronto, ON M1J 2L7, Canada",43.7467991,-79.2312817
"680 SHEPPARD AVE W","680 Sheppard Avenue West, Toronto, ON M3H 2S4, Canada",43.7546848,-79.4431414
"946 QUEEN ST E","946 Queen Street East, Toronto, ON M4M 1J6, Canada",43.660895,-79.341158
"73 FRONT ST E","73 Front Street East, Toronto, ON M5E, Canada",43.6486778,-79.3731367
"635 GERRARD ST E","635 Gerrard Street East, Toronto, ON M4M 1Y3, Canada",43.66580039999999,-79.3506203
"99 SUDBURY ST","99 Sudbury Street, Toronto, ON M6J 3C2, Canada",43.6412367,-79.4227507
"1231 WOODBINE AVE","1231 Woodbine Avenue, Toronto, ON M4C 4E3, Canada",43.6927542,-79.3157018
"671 DANFORTH AVE","671 Danforth Avenue, Toronto, ON M4K 1R2, Canada",43.6789683,-79.3444335
"291 RONCESVALLES AVE","291 Roncesvalles Avenue, Toronto, ON M6R 2M3, Canada",43.6477491,-79.4495574
"1294 GERRARD ST E","1294 Gerrard Street East, Toronto, ON M4L 1Y6, Canada",43.67111010000001,-79.327208
"543 MARLEE AVE","543 Marlee Avenue, Toronto, ON M6B 3J3, Canada",43.7088174,-79.44368419999999
"799 BLOOR ST W","799 Bloor Street West, Toronto, ON M6G 1L8, Canada",43.6628755,-79.4213449
"670 CORONATION DR","670 Coronation Drive, Scarborough, ON M1E 2K3, Canada",43.7668755,-79.1584364
"397 RONCESVALLES AVE","397 Roncesvalles Avenue, Toronto, ON M6R 2N1, Canada",43.6508068,-79.45078269999999
"888 DANFORTH AVE","888 Danforth Avenue, Toronto, ON, Canada",43.680132,-79.3396291
"1250 YONGE ST","1250 Yonge Street, Toronto, ON M4T 1W5, Canada",43.6831789,-79.3920842
"565 YONGE ST","565 Yonge Street, Toronto, ON M4Y 1Z2, Canada",43.6653408,-79.3845984
"355 YONGE ST","355 Yonge Street, Toronto, ON M5B, Canada",43.6579559,-79.3815693
"913 QUEEN ST E","913 Queen Street East, Toronto, ON M4M 1J6, Canada",43.6607523,-79.3413929
"1008 DANFORTH AVE","1008 Danforth Avenue, Toronto, ON M4J 1M1, Canada",43.680527,-79.3367549
"46 ST CLAIR AVE E","46 Saint Clair Avenue East, Toronto, ON M4T 1M9, Canada",43.6886682,-79.3919355
"272 DUNDAS ST E","272 Dundas Street East, Toronto, ON M5A 4M1, Canada",43.6583726,-79.37212620000001
"727 DANFORTH AVE","727 Danforth Avenue, Toronto, ON M4J 1L2, Canada",43.6792508,-79.3430097
"3316 KEELE ST","3316 Keele Street, Toronto, ON M3K 2C5, Canada",43.7442151,-79.48622490000001
"3265 YONGE ST","3265 Yonge Street, Toronto, ON M4N 2L4, Canada",43.7293296,-79.40316179999999
"2013 YONGE ST","2013 Yonge Street, Toronto, ON M4S 1Z9, Canada",43.7010844,-79.3970035
"1252 YONGE ST","1252 Yonge Street, Toronto, ON M4T 1W5, Canada",43.6832107,-79.3920973
"615 BLOOR ST W","615 Bloor Street West, Toronto, ON M6G 1K8, Canada",43.6644428,-79.41380079999999
"3369 BLOOR ST W","3369 Bloor Street West, Toronto, ON M8X, Canada",43.6447241,-79.522779
"155 CONSUMERS RD","155 Consumers Road, Toronto, ON M2J 4G8, Canada",43.7730251,-79.332257
"24 BRYDON DR","24 Brydon Drive, Toronto, ON M9W 5R6, Canada",43.7146136,-79.5719253
"515 ANNETTE ST","515 Annette Street, Toronto, ON M6P 1S1, Canada",43.66019470000001,-79.47983909999999
"70 MILNER AVE","70 Milner Avenue, Toronto, ON M1S 3R3, Canada",43.78405069999999,-79.2515954
"20 MILNER BUSINESS CRT","20 Milner Business Court, Toronto, ON M1B 3M6, Canada",43.7878775,-79.2355209
"199 NORTH QUEEN ST","199 North Queen Street, Toronto, ON M9C 4Y1, Canada",43.6146749,-79.555779
"678 SHEPPARD AVE E","678 Sheppard Avenue East, Toronto, ON M2K, Canada",43.7685582,-79.3797439
"1100 QUEEN ST W","1100 Queen Street West, Toronto, ON M6J 1H9, Canada",43.6435216,-79.42278859999999
"2066 YONGE ST","2066 Yonge Street, Toronto, ON M4S 2A3, Canada",43.70181,-79.3973377
"109 DOLOMITE DR","109 Dolomite Drive, Toronto, ON M3J 2X4, Canada",43.7802933,-79.4722978
"1006 ST CLAIR AVE W","1006 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6793591,-79.4374897
"256 BROWNS LINE","256 Brown's Line, Toronto, ON M8W 3T5, Canada",43.5985015,-79.54408169999999
"1118 QUEEN ST W","1118 Queen Street West, Toronto, ON M6J 1H9, Canada",43.6433896,-79.42335899999999
"17 DREWRY AVE","17 Drewry Avenue, North York, ON M2M 2E4, Canada",43.786734,-79.41822169999999
"627 QUEEN ST W","627 Queen Street West, Toronto, ON M5V 2B7, Canada",43.6473041,-79.4030427
"2552 YONGE ST","2552 Yonge Street, Toronto, ON M4P 2J2, Canada",43.7134271,-79.3999575
"80 TORO RD","80 Toro Road, Toronto, ON M3J 2A4, Canada",43.7609811,-79.484824
"77 ASHWARREN RD","77 Ashwarren Road, Toronto, ON M3J 1Z3, Canada",43.7574836,-79.48385809999999
"4711 YONGE ST","4711 Yonge Street, Toronto, ON M2N, Canada",43.7593229,-79.4100598
"2 OSSINGTON AVE","2 Ossington Avenue, Toronto, ON M6J 2Y8, Canada",43.6443131,-79.41664159999999
"604 BROWNS LINE","604 Brown's Line, Toronto, ON M8W 2K2, Canada",43.605304,-79.5468444
"3426 LAKE SHORE BLVD W","3426 Lake Shore Boulevard West, Toronto, ON M8W 1N3, Canada",43.5955567,-79.5289136
"641 BLOOR ST W","641 Bloor Street West, Toronto, ON M6G 1L2, Canada",43.6643243,-79.41485639999999
"25 KING ST W","25 King Street West, Toronto, ON M5L, Canada",43.6480186,-79.3788831
"676 BLOOR ST W","676 Bloor Street West, Toronto, ON M6G 1L2, Canada",43.6639803,-79.41657029999999
"2139 LAWRENCE AVE E","2139 Lawrence Avenue East, Toronto, ON M1R 3A6, Canada",43.7468411,-79.2867644
"800 ISLINGTON AVE","800 Islington Avenue, Toronto, ON M8Z 5W8, Canada",43.6167065,-79.5132065
"757 JANE ST","757 Jane Street, Toronto, ON M6N 4B3, Canada",43.6715352,-79.4936537
"8 REXDALE BLVD","8 Rexdale Boulevard, Toronto, ON M9W 1N6, Canada",43.7141663,-79.5565118
"526 YONGE ST","526 Yonge Street, Toronto, ON M4Y 1X9, Canada",43.6637415,-79.38421720000001
"2034 DANFORTH AVE","2034 Danforth Avenue, Toronto, ON M4C 1J8, Canada",43.6854841,-79.3143636
"2298 KEELE ST","2298 Keele Street, North York, ON M6M 3Z9, Canada",43.7031571,-79.4771248
"2445 YONGE ST","2445 Yonge Street, Toronto, ON M4P 2H4, Canada",43.7109321,-79.3992244
"1393 LAWRENCE AVE W","1393 Lawrence Avenue West, Toronto, ON, Canada",43.7086914,-79.4778723
"2466 ST CLAIR AVE W","2466 Saint Clair Avenue West, York, ON M6N 1L3, Canada",43.6691599,-79.48369249999999
"4848 YONGE ST","4848 Yonge Street, Toronto, ON M2N 5N2, Canada",43.76256859999999,-79.4114498
"1376 ST CLAIR AVE W","1376 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6764392,-79.4501346
"2065 LAWRENCE AVE E","2065 Lawrence Avenue East, Toronto, ON M1R 2Z4, Canada",43.7454589,-79.29399939999999
"58 THE ESPLANADE","58 The Esplanade, Toronto, ON M5E 1Z4, Canada",43.6470912,-79.3739561
"175 RONCESVALLES AVE","175 Roncesvalles Avenue, Toronto, ON M6R 2L2, Canada",43.6444476,-79.4481838
"1921 QUEEN ST E","1921 Queen Street East, Toronto, ON M4L 1H7, Canada",43.6691239,-79.3040594
"500 ORIOLE PKWY","500 Oriole Parkway, Toronto, ON M5P 2H8, Canada",43.7048542,-79.40609359999999
"513 BLOOR ST W","513 Bloor Street West, Toronto, ON M5S 1Y4, Canada",43.6654778,-79.40888369999999
"103 DUNDAS ST E","103 Dundas Street East, Toronto, ON M5B 1E1, Canada",43.6565185,-79.3767033
"519 DANFORTH AVE","519 Danforth Avenue, Toronto, ON M4K 3E1, Canada",43.6780881,-79.34861769999999
"435 BROWNS LINE","435 Brown's Line, Toronto, ON M8W 3V1, Canada",43.6022045,-79.5451946
"2622 DANFORTH AVE","2622 Danforth Avenue, Toronto, ON M4C 1L7, Canada",43.6886401,-79.3004387
"2967 KINGSTON RD","2967 Kingston Road, Toronto, ON M1M, Canada",43.7251697,-79.2322314
"2619 YONGE ST","2619 Yonge Street, Toronto, ON M4P 2J4, Canada",43.71493539999999,-79.4000697
"506 YONGE ST","506 Yonge Street, Toronto, ON M4Y 1B4, Canada",43.6631807,-79.38415309999999
"399 OLD ORCHARD GRV","399 Old Orchard Grove, North York, ON M5M 3Z6, Canada",43.7316397,-79.4189324
"568 YONGE ST","568 Yonge Street, Toronto, ON M4Y 1Y8, Canada",43.6648514,-79.3846289
"4 DUNDONALD ST","4 Dundonald Street, Toronto, ON M4Y 1Z2, Canada",43.6658634,-79.3848592
"95 BARBER GREENE RD","95 Barber Greene Road, Toronto, ON M3C 2B7, Canada",43.7295879,-79.34885009999999
"139 ST GEORGE ST","139 Saint George Street, Toronto, ON M5R 2N5, Canada",43.6688758,-79.4003443
"1792 BIRCHMOUNT RD","1792 Birchmount Road, Toronto, ON M1P 5C1, Canada",43.7660898,-79.29158439999999
"2272 LAWRENCE AVE E","2272 Lawrence Avenue East, Toronto, ON M1P 2P5, Canada",43.7490776,-79.2775411
"65 CHURCH ST","65 Church Street, Toronto, ON M5C 2G1, Canada",43.6503987,-79.373981
"467 BLOOR ST W","467 Bloor Street West, Toronto, ON M5S 1X9, Canada",43.665972,-79.406651
"1072 BATHURST ST","1072 Bathurst Street, Toronto, ON M5R 1W5, Canada",43.6722703,-79.4140213
"831 DUNDAS ST W","831 Dundas Street West, Toronto, ON M6J 1V3, Canada",43.6516143,-79.409339
"835 KIPLING AVE","835 Kipling Avenue, Toronto, ON M8Z 5G8, Canada",43.633031,-79.5310562
"73 HARBORD ST","73 Harbord Street, Toronto, ON M5S 2H7, Canada",43.66281540000001,-79.4028062
"889 BATHURST ST","889 Bathurst Street, Toronto, ON M5R 3G4, Canada",43.66800629999999,-79.4121869
"287 RONCESVALLES AVE","287 Roncesvalles Avenue, Toronto, ON M6R 2M3, Canada",43.6476321,-79.4494271
"4808 YONGE ST","4808 Yonge Street, Toronto, ON M2N 5N2, Canada",43.7622114,-79.411371
"200 YORKLAND BLVD","200 Yorkland Boulevard, Toronto, ON M2J, Canada",43.7716899,-79.3356323
"861 WILSON AVE","861 Wilson Avenue, North York, ON M3K 1E2, Canada",43.7308884,-79.46535449999999
"302 BRIDGELAND AVE","302 Bridgeland Avenue, Toronto, ON M6A, Canada",43.7239856,-79.4715808
"782 ST CLAIR AVE W","782 Saint Clair Avenue West, Toronto, ON M6C 1B6, Canada",43.6810863,-79.4293909
"64 OSSINGTON AVE","64 Ossington Avenue, Toronto, ON M6J 2Y7, Canada",43.6456279,-79.41940149999999
"637 COLLEGE ST","637 College Street, Toronto, ON M6G 3A7, Canada",43.65487,-79.41512279999999
"1583 DUPONT ST","1583 Dupont Street, Toronto, ON M6P 3S6, Canada",43.6651289,-79.4536462
"596 COLLEGE ST","596 College Street, Toronto, ON M6G 3A7, Canada",43.6553017,-79.4140145
"1124 QUEEN ST W","1124 Queen Street West, Toronto, ON M6J 1J3, Canada",43.6433085,-79.4237421
"85 LAIRD DR","85 Laird Drive, Toronto, ON M4G 3V1, Canada",43.7052968,-79.3614429
"238 QUEEN ST W","238 Queen Street West, Toronto, ON M5V 1Z9, Canada",43.6500547,-79.3902078
"71 OXFORD ST","71 Oxford Street, Toronto, ON M5T 1P1, Canada",43.6560096,-79.4027749
"40 EGLINTON AVE W","40 Eglinton Avenue West, Toronto, ON M4P 3C8, Canada",43.7064046,-79.4000404
"1133 LESLIE ST","1133 Leslie Street, Toronto, ON M3C 2J6, Canada",43.7259995,-79.3491847
"1173 BRIMLEY RD","1173 Brimley Road, Scarborough, ON M1P 3X1, Canada",43.7657987,-79.2595463
"1635 DUNDAS ST W","1635 Dundas Street West, Toronto, ON M6K 2P3, Canada",43.6498492,-79.43622979999999
"1407 YONGE ST","1407 Yonge Street, Toronto, ON M4T 1Y7, Canada",43.6873304,-79.3936454
"1118 QUEEN ST E","1118 Queen Street East, Toronto, ON M4M 1K9, Canada",43.6622057,-79.3353128
"1857 DANFORTH AVE","1857 Danforth Avenue, Toronto, ON M4C 1J4, Canada",43.6845149,-79.3175035
"1627 DUPONT ST","1627 Dupont Street, Toronto, ON M6P 3S6, Canada",43.6648411,-79.45539959999999
"1214 KING ST W","1214 King Street West, Toronto, ON M6K 1G2, Canada",43.6389018,-79.42798839999999
"917 QUEEN ST W","917 Queen Street West, Toronto, ON M6J, Canada",43.6454402,-79.41264149999999
"681 MOUNT PLEASANT RD","681 Mount Pleasant Road, Toronto, ON M4S 2N5, Canada",43.705787,-79.3891119
"2821 WESTON RD","2821 Weston Road, North York, ON M9M 2R8, Canada",43.71993639999999,-79.5374397
"325 LONSDALE RD","325 Lonsdale Road, Toronto, ON M5P 2W2, Canada",43.6886827,-79.4123102
"630 DANFORTH AVE","630 Danforth Avenue, Toronto, ON M4K 1R2, Canada",43.6789716,-79.34559949999999
"1965 FINCH AVE W","1965 Finch Avenue West, North York, ON M3N 2K2, Canada",43.7569652,-79.5192411
"227 OSSINGTON AVE","227 Ossington Avenue, Toronto, ON M6J 2Z7, Canada",43.6490756,-79.4206718
"111 ST GEORGE ST","111 Saint George Street, Toronto, ON M5S 2E8, Canada",43.666839,-79.3995273
"1630 JANE ST","1630 Jane Street, Toronto, ON M9N 2R8, Canada",43.7009237,-79.5032567
"133 JEFFERSON AVE","133 Jefferson Avenue, Toronto, ON M6K 1Y3, Canada",43.6390544,-79.4219012
"155 COLLEGE ST","155 College Street, Toronto, ON M5S 3E3, Canada",43.6592473,-79.3932152
"1120 QUEEN ST W","1120 Queen Street West, Toronto, ON M6J 1H8, Canada",43.6432855,-79.4234282
"22 CLOSE AVE","22 Close Avenue, Toronto, ON M6K 2V4, Canada",43.6344,-79.4337874
"1234 YONGE ST","1234 Yonge Street, Toronto, ON M4V 1G3, Canada",43.6826285,-79.39193809999999
"1734 QUEEN ST W","1734 Queen Street West, Toronto, ON M6R 1B3, Canada",43.6388658,-79.4457219
"225 GEARY AVE","225 Geary Avenue, Toronto, ON M6H 2C3, Canada",43.6694198,-79.4389189
"150 NORTH QUEEN ST","150 North Queen Street, Toronto, ON M9C, Canada",43.6195011,-79.553843
"508 EGLINTON AVE W","508 Eglinton Avenue West, Toronto, ON M5N 1A5, Canada",43.703647,-79.41352499999999
"4779 STEELES AVE E","4779 Steeles Avenue East, Toronto, ON M1V 4S7, Canada",43.825432,-79.298479
"883 WILSON AVE","883 Wilson Avenue, North York, ON M3K 1E6, Canada",43.7304908,-79.4665958
"180 BALDWIN ST","180 Baldwin Street, Toronto, ON M5T 1L8, Canada",43.6548261,-79.40076839999999
"162 MC CAUL ST","162 McCaul Street, Toronto, ON M5T 1W3, Canada",43.6556924,-79.39203169999999
"639 ANNETTE ST","639 Annette Street, Toronto, ON M6S 2C6, Canada",43.6594409,-79.4828337
"561 BLOOR ST W","561 Bloor Street West, Toronto, ON M5S 1Y6, Canada",43.6651008,-79.4107271
"386 BLOOR ST W","386 Bloor Street West, Toronto, ON M5S 1X4, Canada",43.6660907,-79.4068668
"325 RONCESVALLES AVE","325 Roncesvalles Avenue, Toronto, ON M6R 2M6, Canada",43.6488258,-79.4498828
"666 MILLWOOD RD","666 Millwood Road, Toronto, ON M4G 3B4, Canada",43.7046106,-79.3749119
"638 QUEEN ST W","638 Queen Street West, Toronto, ON M6J 1E3, Canada",43.6469359,-79.4060298
"1887 EGLINTON AVE W","1887 Eglinton Avenue West, Toronto, ON M6E 2J5, Canada",43.6952802,-79.45163029999999
"1238 ST CLAIR AVE W","1238 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.67744649999999,-79.4455796
"1189 ST CLAIR AVE W","1189 Saint Clair Avenue West, Toronto, ON M6H 3L9, Canada",43.6776263,-79.4439104
"527 EVANS AVE","527 Evans Avenue, Toronto, ON M8W 2V4, Canada",43.61242439999999,-79.5412644
"1647 EGLINTON AVE W","1647 Eglinton Avenue West, Toronto, ON M6E 2H1, Canada",43.6967864,-79.4445811
"3657 LAKE SHORE BLVD W","3657 Lake Shore Boulevard West, Toronto, ON M8W 1P7, Canada",43.5935143,-79.5371158
"2000 JANE ST","2000 Jane Street, Toronto, ON M6L 2C6, Canada",43.7153607,-79.5071497
"2020 JANE ST","2020 Jane Street, Toronto, ON M6L 2C6, Canada",43.716334,-79.5074226
"291 AUGUSTA AVE","291 Augusta Avenue, Toronto, ON M5T 1N9, Canada",43.6563011,-79.40271299999999
"1198 QUEEN ST W","1198 Queen Street West, Toronto, ON M6J 1J6, Canada",43.642688,-79.4265278
"66 EDWARD ST","66 Edward Street, Toronto, ON M5G 1C9, Canada",43.6567123,-79.3836887
"218 VAUGHAN RD","218 Vaughan Road, Toronto, ON M6C 2N1, Canada",43.6876669,-79.42385449999999
"3253 BAYVIEW AVE","3253 Bayview Avenue, Toronto, ON M2M 2E3, Canada",43.7904822,-79.3931818
"17 VICKERS RD","17 Vickers Road, Toronto, ON M9B 6B6, Canada",43.62403700000001,-79.5543426
"2389 FINCH AVE W","2389 Finch Avenue West, Toronto, ON M9M 3B5, Canada",43.7511057,-79.54660559999999
"101 WESTMORE DR","101 Westmore Drive, Toronto, ON M9V 3Y6, Canada",43.7368959,-79.60193919999999
"1621 WILSON AVE","1621 Wilson Avenue, Toronto, ON M3L 1A5, Canada",43.7201508,-79.5118536
"515 EAST AVE","515 East Avenue, Toronto, ON M1C 2Z9, Canada",43.7986116,-79.1388365
"1511 GERRARD ST E","1511 Gerrard Street East, Toronto, ON M4L 3B6, Canada",43.6727001,-79.3196413
"88 CAWTHRA AVE","88 Cawthra Avenue, Toronto, ON M6N 3C7, Canada",43.6699661,-79.4640179
"855 BROADVIEW AVE","855 Broadview Avenue, Toronto, ON M4K 2P8, Canada",43.6795832,-79.3580748
"1700 BATHURST ST","1700 Bathurst Street, Toronto, ON M5P 3K3, Canada",43.6955083,-79.4233491
"1165 BLOOR ST W","1165 Bloor Street West, Toronto, ON M6H 1N1, Canada",43.6592153,-79.4380778
"2867 DUNDAS ST W","2867 Dundas Street West, Toronto, ON M6P 1Y9, Canada",43.6653811,-79.4651401
"2032 KIPLING AVE","2032 Kipling Avenue, Toronto, ON M9W 1Y8, Canada",43.7118621,-79.5667909
"2063 DANFORTH AVE","2063 Danforth Avenue, Toronto, ON M4C 1J6, Canada",43.685475,-79.31314359999999
"587 COLLEGE ST","587 College Street, Toronto, ON M6G 1A9, Canada",43.6552281,-79.41343069999999
"615 BROCK AVE","615 Brock Avenue, Toronto, ON M6H 1T5, Canada",43.6595765,-79.43870059999999
"1282 DUNDAS ST W","1282 Dundas Street West, Toronto, ON M6J 1X7, Canada",43.6495572,-79.42541779999999
"60 QUEEN ST E","60 Queen Street East, Toronto, ON M5C 2T3, Canada",43.6533382,-79.37563800000001
"1731 BLOOR ST W","1731 Bloor Street West, Toronto, ON M6P 1B2, Canada",43.6546341,-79.4596883
"6 COXWELL AVE","6 Coxwell Avenue, Toronto, ON M4L 1G4, Canada",43.6666381,-79.3166945
"753 THE QUEENSWAY","753 The Queensway, Toronto, ON M8Z 1M8, Canada",43.626083,-79.5036015
"839 COLLEGE ST","839 College Street, Toronto, ON M6H 1A2, Canada",43.6542505,-79.42291
"524 BLOOR ST W","524 Bloor Street West, Toronto, ON M5S 1Y6, Canada",43.6652533,-79.4108859
"964 ST CLAIR AVE W","964 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6795946,-79.4363717
"38 METROPOLITAN RD","38 Metropolitan Road, Toronto, ON M1R 2T3, Canada",43.7680776,-79.2988578
"1600 DUNDAS ST W","1600 Dundas Street West, Toronto, ON M6K 1T5, Canada",43.6499828,-79.43507369999999
"3282 LAKE SHORE BLVD W","3282 Lake Shore Boulevard West, Toronto, ON M8V 1M1, Canada",43.5967989,-79.5234031
"2955 LAKE SHORE BLVD W","2955 Lake Shore Boulevard West, Etobicoke, ON M8V 1J5, Canada",43.60053730000001,-79.5057623
"14 ASHWARREN RD","14 Ashwarren Road, Toronto, ON M3J 1Z3, Canada",43.75794639999999,-79.4819815
"1118 FINCH AVE W","1118 Finch Avenue West, Toronto, ON M3J 3J4, Canada",43.7672739,-79.4747079
"4806 YONGE ST","4806 Yonge Street, Toronto, ON M2N 5N2, Canada",43.7620052,-79.4111337
"5367 YONGE ST","5367 Yonge Street, Toronto, ON M2N 7A1, Canada",43.7754894,-79.41438079999999
"1 ROMAR CRES","1 Romar Crescent, Toronto, ON M6B 1R7, Canada",43.7062813,-79.4425495
"91 DUNDAS ST E","91 Dundas Street East, Toronto, ON M5B 1E1, Canada",43.6563119,-79.3775326
"805 BRIMLEY RD","805 Brimley Road, Toronto, ON M1J 1E1, Canada",43.7521751,-79.2547909
"512 BLOOR ST W","512 Bloor Street West, Toronto, ON M5R, Canada",43.66534970000001,-79.4106041
"2961 LAKE SHORE BLVD W","2961 Lake Shore Boulevard West, Etobicoke, ON M8V 1J5, Canada",43.6005432,-79.5058353
"402 BLOOR ST W","402 Bloor Street West, Toronto, ON M5S 2N5, Canada",43.6659124,-79.4077473
"1856 AVENUE RD","1856 Avenue Road, North York, ON M5M 3Z5, Canada",43.7315031,-79.4194782
"553 CHURCH ST","553 Church Street, Toronto, ON M4Y 2E2, Canada",43.6669924,-79.3813287
"1097 DOVERCOURT RD","1097 Dovercourt Road, Toronto, ON M6H 1Z5, Canada",43.6695615,-79.4326506
"1921 AVENUE RD","1921 Avenue Road, North York, ON M5M 4A1, Canada",43.7334738,-79.41943340000002
"1025 FINCH AVE W","1025 Finch Avenue West, Toronto, ON M3J 2C7, Canada",43.7682113,-79.469201
"1842 LAWRENCE AVE E","1842 Lawrence Avenue East, Toronto, ON M1R 5B1, Canada",43.7436284,-79.30466
"1734 LAWRENCE AVE E","1734 Lawrence Avenue East, Toronto, ON M1R 2Y2, Canada",43.7427493,-79.3085766
"1877 LAWRENCE AVE E","1877 Lawrence Avenue East, Toronto, ON M1R 2Y3, Canada",43.7434872,-79.30180229999999
"105 COLBORNE LODGE DR","105 Colborne Lodge Drive, Toronto, ON M6R, Canada",43.6479787,-79.4648522
